OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,City,State,Region,Country,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentMethod,ReturnStatus,ManagerEmail
ORD-20240014,2024-09-25,2024-10-01,Same Day,CUST-1064,Fatima Miller,Chennai,TN,South,India,PRD-112,3,421.76,0.2,1012.22,840.0,172.22,UPI,Delivered,south.manager@ysm.com
ORD-20240105,2024-09-25,2024-09-28,Second Class,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-102,1,1182.65,0.05,1123.52,950.0,173.52,Credit Card,Delivered,south.manager@ysm.com
ORD-20240041,2024-09-25,2024-09-27,Second Class,CUST-1055,Valued Customer,Mumbai,MH,West,India,PRD-106,7,294.88,0.1,1857.74,1680.0,177.74,Net Banking,Delivered,west.manager@ysm.com
ORD-20240347,2024-09-26,2024-10-01,Second Class,,Rohan Smith,Kolkata,WB,West,India,PRD-108,2,102.49,0.05,194.73,150.0,44.73,Cash on Delivery,Returned,west.manager@ysm.com
ORD-20240302,2024-09-29,2024-10-04,Same Day,CUST-1025,Fatima Wilson,Berlin,BER,Europe,Germany,PRD-110,1,236.08,0.2,188.86,150.0,38.86,Debit Card,Delivered,europe.manager@ysm.com
ORD-20240101,2024-10-01,2024-10-02,Second Class,CUST-1086,Rohan Verma,Chandigarh,CH,North,India,PRD-108,6,107.32,0.1,579.53,450.0,129.53,Credit Card,Delivered,north.manager@ysm.com
ORD-20240238,2024-10-02,2024-10-06,Standard Class,CUST-1097,Valued Customer,Mumbai,MH,West,India,PRD-102,7,1510.82,0.05,10046.95,6650.0,3396.95,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240047,2024-10-02,2024-10-04,Second Class,CUST-1082,Vikram Iyer,Chicago,IL,US-Central,USA,PRD-115,5,49.65,0.2,198.6,175.0,23.6,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20240283,2024-10-03,2024-10-08,Standard Class,CUST-1037,Aarav Anderson,New York,NY,US-East,USA,PRD-106,1,379.45,0.15,322.53,240.0,82.53,Credit Card,Delivered,us.manager@ysm.com
ORD-20240218,2024-10-03,2024-10-04,Same Day,CUST-1067,Jessica Davis,Bengaluru,KA,South,India,PRD-110,10,224.24,0.05,2130.28,1500.0,630.28,Debit Card,Delivered,south.manager@ysm.com
ORD-20240135,2024-10-06,2024-10-08,Second Class,CUST-1055,Valued Customer,Mumbai,MH,West,India,PRD-104,4,83.4,0.2,266.88,240.0,26.88,Cash on Delivery,In Transit,west.manager@ysm.com
ORD-20240074,2024-10-06,2024-10-08,Same Day,CUST-1090,Emily Taylor,Bengaluru,KA,South,India,PRD-104,8,81.93,0.0,655.44,480.0,175.44,Debit Card,Delivered,south.manager@ysm.com
ORD-20240141,2024-10-06,2024-10-11,First Class,CUST-1050,Valued Customer,Mumbai,MH,West,India,PRD-115,1,42.47,0.2,33.98,35.0,-1.02,Cash on Delivery,Returned,west.manager@ysm.com
ORD-20240026,2024-10-08,2024-10-11,First Class,CUST-1033,Neha Jones,Berlin,BER,Europe,Germany,PRD-103,7,1091.95,0.1,6879.28,5600.0,1279.28,Net Banking,Delivered,europe.manager@ysm.com
ORD-20240084,2024-10-12,2024-10-14,Standard Class,CUST-1037,Aarav Anderson,New York,NY,US-East,USA,PRD-111,1,280.27,0.1,252.24,220.0,32.24,Credit Card,Delivered,us.manager@ysm.com
ORD-20240257,2024-10-13,2024-10-18,Standard Class,CUST-1043,Valued Customer,Mumbai,MH,West,India,PRD-105,2,95.69,0.0,191.38,140.0,51.38,Debit Card,Delivered,west.manager@ysm.com
ORD-20240287,2024-10-14,2024-10-16,Standard Class,CUST-1087,Vikram Iyer,Berlin,BER,Europe,Germany,PRD-108,8,101.74,0.2,651.14,600.0,51.14,Cash on Delivery,Delivered,europe.manager@ysm.com
ORD-20240027,2024-10-15,2024-10-20,Second Class,CUST-1093,Valued Customer,Mumbai,MH,West,India,PRD-107,9,513.01,0.1,4155.38,3420.0,735.38,UPI,Delivered,west.manager@ysm.com
ORD-20240032,2024-10-18,2024-10-20,Standard Class,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-109,8,96.81,0.05,735.76,520.0,215.76,Cash on Delivery,In Transit,south.manager@ysm.com
ORD-20240170,2024-10-19,2024-10-25,First Class,CUST-1045,Valued Customer,Mumbai,MH,West,India,PRD-103,1,1208.72,0.15,1027.41,800.0,227.41,Debit Card,Returned,west.manager@ysm.com
ORD-20240212,2024-10-19,2024-10-25,Standard Class,CUST-1046,Valued Customer,Mumbai,MH,West,India,PRD-115,8,55.67,0.05,423.09,280.0,143.09,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240017,2024-10-19,2024-10-25,Same Day,CUST-1010,Emily Johnson,Kolkata,WB,East,India,PRD-109,9,95.11,0.2,684.79,585.0,99.79,Net Banking,Delivered,east.manager@ysm.com
ORD-20240234,2024-10-20,2024-10-26,Second Class,CUST-1073,John Khan,Ahmedabad,GJ,West,India,PRD-114,8,167.18,0.1,1203.7,880.0,323.7,Credit Card,Returned,west.manager@ysm.com
ORD-20240172,2024-10-21,2024-10-22,Same Day,CUST-1036,Emily Deshmukh,Singapore,MH,Asia-Pac,Singapore,PRD-105,7,97.39,0.0,681.73,490.0,191.73,Net Banking,Delivered,apac.manager@ysm.com
ORD-20240154,2024-10-22,2024-10-28,First Class,CUST-1072,Alex Smith,Chennai,TN,South,India,PRD-104,5,73.3,0.0,366.5,300.0,66.5,Credit Card,Delivered,south.manager@ysm.com
ORD-20240205,2024-10-22,2024-10-27,Second Class,CUST-1051,Valued Customer,Mumbai,MH,West,India,PRD-115,9,43.21,0.15,330.56,315.0,15.56,Debit Card,Delivered,west.manager@ysm.com
ORD-20240159,2024-10-26,2024-10-30,Same Day,CUST-1002,Pooja Gupta,Mumbai,MH,West,India,PRD-111,4,332.04,0.2,1062.53,880.0,182.53,Debit Card,Delivered,west.manager@ysm.com
ORD-20240075,2024-10-29,2024-11-04,Second Class,CUST-1062,Aarav Williams,Singapore,SG,Asia-Pac,Singapore,PRD-103,2,1242.42,0.1,2236.36,1600.0,636.36,UPI,Returned,apac.manager@ysm.com
ORD-20240298,2024-10-30,2024-11-02,First Class,CUST-1069,Rahul Khan,Mumbai,MH,West,India,PRD-113,9,552.11,0.15,4223.64,4050.0,173.64,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240126,2024-10-30,2024-11-04,Same Day,CUST-1008,John Iyer,Chennai,TN,South,India,PRD-107,2,505.46,0.15,859.28,760.0,99.28,Debit Card,Delivered,south.manager@ysm.com
ORD-20240178,2024-10-30,2024-11-01,Same Day,CUST-1060,Pooja Deshmukh,New York,NY,US-East,USA,PRD-103,9,1084.41,0.1,8783.72,7200.0,1583.72,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20240043,2024-10-31,2024-11-06,Standard Class,CUST-1003,Fatima Patel,Ahmedabad,GJ,West,India,PRD-109,3,98.01,0.1,264.63,195.0,69.63,Net Banking,In Transit,west.manager@ysm.com
ORD-20240239,2024-11-04,2024-11-09,Standard Class,CUST-1097,Valued Customer,Mumbai,MH,West,India,PRD-114,6,171.97,0.15,877.05,660.0,217.05,Debit Card,Returned,west.manager@ysm.com
ORD-20240065,2024-11-05,2024-11-09,First Class,CUST-1064,Fatima Miller,Chennai,TN,South,India,PRD-108,7,95.52,0.15,568.34,525.0,43.34,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20240058,2024-11-05,2024-11-08,Same Day,CUST-1097,Valued Customer,Mumbai,MH,West,India,PRD-103,4,1133.51,0.05,4307.34,3200.0,1107.34,Net Banking,Delivered,west.manager@ysm.com
ORD-20240183,2024-11-08,2024-11-10,Standard Class,CUST-1011,Priya Jones,Mumbai,MH,West,India,PRD-108,2,114.53,0.0,229.06,150.0,79.06,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240057,2024-11-09,2024-11-15,Second Class,CUST-1074,Ananya Jones,Singapore,SG,Asia-Pac,Singapore,PRD-104,10,82.02,0.05,779.19,600.0,179.19,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20240132,2024-11-09,2024-11-14,Same Day,CUST-1061,Amit Williams,Bengaluru,KA,South,India,PRD-109,5,100.04,0.0,500.2,325.0,175.2,UPI,Delivered,south.manager@ysm.com
ORD-20240184,2024-11-11,2024-11-13,Standard Class,CUST-1002,Pooja Gupta,Mumbai,MH,West,India,PRD-104,7,91.31,0.1,575.25,420.0,155.25,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240236,2024-11-12,2024-11-14,Same Day,CUST-1017,Emily Deshmukh,Chandigarh,CH,North,India,PRD-101,6,1141.51,0.0,6849.06,5100.0,1749.06,Net Banking,Returned,north.manager@ysm.com
ORD-20240221,2024-11-13,2024-11-16,Standard Class,CUST-1078,Ananya Deshmukh,Dubai,DXB,Asia-Pac,UAE,PRD-107,8,484.63,0.0,3877.04,3040.0,837.04,Credit Card,Delivered,apac.manager@ysm.com
ORD-20240013,2024-11-13,2024-11-16,Second Class,CUST-1076,Rahul Wilson,San Francisco,CA,US-West,USA,PRD-108,2,99.62,0.2,159.39,150.0,9.39,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20240281,2024-11-15,2024-11-16,Standard Class,CUST-1054,Valued Customer,Mumbai,MH,West,India,PRD-112,9,410.04,0.15,3136.81,2520.0,616.81,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240092,2024-11-15,2024-11-18,Second Class,CUST-1075,Aarav Jones,Chicago,IL,US-Central,USA,PRD-108,8,108.43,0.2,693.95,600.0,93.95,Cash on Delivery,Delivered,us.manager@ysm.com
ORD-20240194,2024-11-16,2024-11-22,Second Class,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-114,4,144.16,0.0,576.64,440.0,136.64,Debit Card,Returned,us.manager@ysm.com
ORD-20240253,2024-11-17,2024-11-19,Standard Class,CUST-1038,Sneha Johnson,Chennai,TN,South,India,PRD-114,3,158.35,0.2,380.04,330.0,50.04,UPI,In Transit,south.manager@ysm.com
ORD-20240279,2024-11-17,2024-11-19,Standard Class,CUST-1077,Vikram Johnson,Chennai,TN,South,India,PRD-107,1,471.14,0.0,471.14,380.0,91.14,Cash on Delivery,Returned,south.manager@ysm.com
ORD-20240323,2024-11-17,2024-11-20,First Class,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-101,2,1215.78,0.05,2309.98,1700.0,609.98,Debit Card,Delivered,europe.manager@ysm.com
ORD-20240144,2024-11-18,2024-11-24,Standard Class,CUST-1095,Valued Customer,Mumbai,MH,West,India,PRD-112,9,412.62,0.2,2970.86,2520.0,450.86,UPI,Delivered,west.manager@ysm.com
ORD-20240071,2024-11-18,2024-11-19,Second Class,CUST-1049,Valued Customer,Mumbai,MH,West,India,PRD-104,7,78.99,0.1,497.64,420.0,77.64,UPI,Delivered,west.manager@ysm.com
ORD-20240188,2024-11-19,2024-11-24,Same Day,CUST-1097,Valued Customer,Mumbai,MH,West,India,PRD-106,1,362.66,0.15,308.26,240.0,68.26,Credit Card,Delivered,west.manager@ysm.com
ORD-20240252,2024-11-21,2024-11-24,Standard Class,CUST-1050,Valued Customer,Mumbai,MH,West,India,PRD-113,9,592.17,0.0,5329.53,4050.0,1279.53,Net Banking,Delivered,west.manager@ysm.com
ORD-20240062,2024-11-22,2024-11-28,First Class,CUST-1081,Rohan Singh,Berlin,BER,Europe,Germany,PRD-111,4,277.37,0.0,1109.48,880.0,229.48,Debit Card,Delivered,europe.manager@ysm.com
ORD-20240163,2024-11-22,2024-11-23,Standard Class,CUST-1013,Kavita Johnson,Chennai,TN,South,India,PRD-108,10,92.59,0.05,879.6,750.0,129.6,Cash on Delivery,Returned,south.manager@ysm.com
ORD-20240171,2024-11-23,2024-11-24,Standard Class,CUST-1041,Valued Customer,Mumbai,MH,West,India,PRD-102,5,1392.55,0.05,6614.61,4750.0,1864.61,UPI,Delivered,west.manager@ysm.com
ORD-20240169,2024-11-25,2024-11-26,Same Day,,Rohan Smith,Kolkata,WB,West,India,PRD-106,2,356.68,0.0,713.36,480.0,233.36,Credit Card,Delivered,west.manager@ysm.com
ORD-20240319,2024-11-25,2024-11-29,Standard Class,CUST-1074,Ananya Jones,Singapore,SG,Asia-Pac,Singapore,PRD-103,2,1047.69,0.15,1781.07,1600.0,181.07,Cash on Delivery,Returned,apac.manager@ysm.com
ORD-20240073,2024-11-26,2024-11-30,Standard Class,CUST-1016,Michael Iyer,London,MH,Europe,UK,PRD-109,2,96.79,0.05,183.9,130.0,53.9,Net Banking,Returned,europe.manager@ysm.com
ORD-20240128,2024-11-26,2024-12-02,Standard Class,CUST-1010,Emily Johnson,Kolkata,WB,East,India,PRD-112,3,346.14,0.2,830.74,840.0,-9.26,Credit Card,In Transit,east.manager@ysm.com
ORD-20240008,2024-11-26,2024-11-29,Same Day,CUST-1055,Valued Customer,Mumbai,MH,West,India,PRD-110,1,223.99,0.15,190.39,150.0,40.39,UPI,Returned,west.manager@ysm.com
ORD-20240137,2024-11-27,2024-11-28,Second Class,CUST-1002,Pooja Gupta,Mumbai,MH,West,India,PRD-109,8,96.75,0.15,657.9,520.0,137.9,Debit Card,Delivered,west.manager@ysm.com
ORD-20240211,2024-11-27,2024-11-28,Standard Class,CUST-1023,John Kapoor,New York,NY,US-East,USA,PRD-115,5,48.72,0.05,231.42,175.0,56.42,Cash on Delivery,In Transit,us.manager@ysm.com
ORD-20240164,2024-11-27,2024-12-02,Second Class,CUST-1094,Valued Customer,Mumbai,MH,West,India,PRD-103,3,1246.72,0.1,3366.14,2400.0,966.14,UPI,Delivered,west.manager@ysm.com
ORD-20240076,2024-11-28,2024-12-04,Second Class,CUST-1015,Ananya Patel,Dubai,DXB,Asia-Pac,UAE,PRD-108,2,111.55,0.0,223.1,150.0,73.1,Credit Card,Returned,apac.manager@ysm.com
ORD-20240050,2024-12-01,2024-12-02,Standard Class,CUST-1036,Emily Deshmukh,Singapore,MH,Asia-Pac,Singapore,PRD-111,5,298.2,0.1,1341.9,1100.0,241.9,Credit Card,Delivered,apac.manager@ysm.com
ORD-20240285,2024-12-03,2024-12-06,Second Class,CUST-1049,Valued Customer,Mumbai,MH,West,India,PRD-106,3,335.18,0.1,904.99,720.0,184.99,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240079,2024-12-03,2024-12-05,Second Class,CUST-1066,Priya Smith,Delhi,DL,North,India,PRD-113,3,696.39,0.0,2089.17,1350.0,739.17,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20240110,2024-12-03,2024-12-09,First Class,CUST-1008,John Iyer,Chennai,TN,South,India,PRD-104,5,72.54,0.05,344.56,300.0,44.56,UPI,Delivered,south.manager@ysm.com
ORD-20240165,2024-12-04,2024-12-05,Same Day,CUST-1021,Priya Khan,Singapore,SG,Asia-Pac,Singapore,PRD-111,5,345.2,0.15,1467.1,1100.0,367.1,UPI,Delivered,apac.manager@ysm.com
ORD-20240316,2024-12-05,2024-12-06,Second Class,CUST-1040,Valued Customer,Mumbai,MH,West,India,PRD-115,7,45.54,0.1,286.9,245.0,41.9,UPI,In Transit,west.manager@ysm.com
ORD-20240024,2024-12-06,2024-12-10,Standard Class,CUST-1055,Valued Customer,Mumbai,MH,West,India,PRD-106,3,304.01,0.2,729.62,720.0,9.62,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240226,2024-12-06,2024-12-12,Same Day,CUST-1008,John Iyer,Chennai,TN,South,India,PRD-114,10,152.15,0.05,1445.42,1100.0,345.42,UPI,Delivered,south.manager@ysm.com
ORD-20240263,2024-12-07,2024-12-08,Standard Class,CUST-1048,Valued Customer,Mumbai,MH,West,India,PRD-112,10,423.63,0.05,4024.49,2800.0,1224.49,Net Banking,Delivered,west.manager@ysm.com
ORD-20240003,2024-12-07,2024-12-09,Standard Class,CUST-1099,Pooja Kapoor,Chandigarh,CH,North,India,PRD-111,7,284.76,0.1,1793.99,1540.0,253.99,Credit Card,Delivered,north.manager@ysm.com
ORD-20240067,2024-12-09,2024-12-11,Second Class,CUST-1060,Pooja Deshmukh,New York,NY,US-East,USA,PRD-105,8,85.85,0.2,549.44,560.0,-10.56,Cash on Delivery,Returned,us.manager@ysm.com
ORD-20240330,2024-12-10,2024-12-14,Standard Class,CUST-1100,Pooja Khan,London,LDN,Europe,UK,PRD-109,4,83.84,0.05,318.59,260.0,58.59,UPI,Delivered,europe.manager@ysm.com
ORD-20240199,2024-12-12,2024-12-15,Second Class,CUST-1002,Pooja Gupta,Mumbai,MH,West,India,PRD-106,6,362.78,0.05,2067.85,1440.0,627.85,Credit Card,Delivered,west.manager@ysm.com
ORD-20240288,2024-12-12,2024-12-15,First Class,CUST-1056,Valued Customer,Mumbai,MH,West,India,PRD-109,1,86.33,0.2,69.06,65.0,4.06,Credit Card,Delivered,west.manager@ysm.com
ORD-20240274,2024-12-12,2024-12-13,Standard Class,CUST-1084,Rohan Davis,Kolkata,WB,East,India,PRD-101,7,1068.74,0.2,5984.94,5950.0,34.94,Credit Card,Returned,east.manager@ysm.com
ORD-20240131,2024-12-13,2024-12-16,Same Day,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-112,6,416.39,0.0,2498.34,1680.0,818.34,Net Banking,Delivered,europe.manager@ysm.com
ORD-20240059,2024-12-16,2024-12-18,Second Class,CUST-1019,Fatima Khan,New York,NY,US-East,USA,PRD-115,9,46.33,0.05,396.12,315.0,81.12,Cash on Delivery,In Transit,us.manager@ysm.com
ORD-20240317,2024-12-16,2024-12-17,Second Class,CUST-1094,Valued Customer,Mumbai,MH,West,India,PRD-108,7,115.73,0.0,810.11,525.0,285.11,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240305,2024-12-17,2024-12-22,Second Class,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-101,2,1157.99,0.05,2200.18,1700.0,500.18,Debit Card,Delivered,europe.manager@ysm.com
ORD-20240091,2024-12-18,2024-12-23,First Class,CUST-1070,Pooja Taylor,Delhi,DL,North,India,PRD-102,6,1302.28,0.1,7032.31,5700.0,1332.31,Net Banking,Delivered,north.manager@ysm.com
ORD-20240030,2024-12-19,2024-12-22,Second Class,CUST-1060,Pooja Deshmukh,New York,NY,US-East,USA,PRD-115,8,43.32,0.1,311.9,280.0,31.9,Debit Card,Delivered,us.manager@ysm.com
ORD-20240005,2024-12-19,2024-12-23,Second Class,CUST-1016,Michael Iyer,London,MH,Europe,UK,PRD-113,2,606.85,0.05,1153.02,900.0,253.02,Debit Card,Delivered,europe.manager@ysm.com
ORD-20240261,2024-12-19,2024-12-20,Standard Class,CUST-1065,Amit Verma,Berlin,BER,Europe,Germany,PRD-105,8,84.53,0.15,574.8,560.0,14.8,Credit Card,Delivered,europe.manager@ysm.com
ORD-20240033,2024-12-19,2024-12-25,Standard Class,CUST-1007,Rohan Sharma,Berlin,BER,Europe,Germany,PRD-109,5,93.48,0.0,467.4,325.0,142.4,Net Banking,Delivered,europe.manager@ysm.com
ORD-20240260,2024-12-21,2024-12-23,Second Class,CUST-1064,Fatima Miller,Chennai,TN,South,India,PRD-108,4,99.22,0.05,377.04,300.0,77.04,Credit Card,Delivered,south.manager@ysm.com
ORD-20240147,2024-12-21,2024-12-26,First Class,CUST-1049,Valued Customer,Mumbai,MH,West,India,PRD-115,10,52.18,0.1,469.62,350.0,119.62,Credit Card,Returned,west.manager@ysm.com
ORD-20240010,2024-12-22,2024-12-26,Second Class,CUST-1070,Pooja Taylor,Delhi,DL,North,India,PRD-108,9,107.0,0.1,866.7,675.0,191.7,UPI,Returned,north.manager@ysm.com
ORD-20240134,2024-12-25,2024-12-30,Same Day,CUST-1092,Valued Customer,Mumbai,MH,West,India,PRD-114,7,159.51,0.15,949.08,770.0,179.08,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20240156,2024-12-27,2024-12-31,Same Day,CUST-1074,Ananya Jones,Singapore,SG,Asia-Pac,Singapore,PRD-102,9,1239.8,0.15,9484.47,8550.0,934.47,Credit Card,Delivered,apac.manager@ysm.com
ORD-20240324,2024-12-31,2025-01-06,Second Class,CUST-1052,Valued Customer,Mumbai,MH,West,India,PRD-109,7,100.02,0.1,630.13,455.0,175.13,Cash on Delivery,Delivered,west.manager@ysm.com
